"SeqPar","SeqGlbPar","NroEmpresa","Campo1","Campo2","Campo3","Campo4","Campo5","Campo6","Numero1","Numero2","Numero3","Numero4","Numero5","Numero6","Data1","Data2","Data3","Data4","Data5","Data6","Literal1","Literal2","Literal3","Literal4","Literal5","Literal6","Literal7","Literal8","Literal9","Literal10","DtaAlteracao","UsuAlteracao","SimNao1","SimNao2","SimNao3","SimNao4","SimNao5","SimNao6","SimNao7","SimNao8","SimNao9","SimNao10"
"9558","9401","0","John Deere","a) <= 49 CV","","","","","","","","","","","","","","","","","GATOR 4X4","","","","","","","","","","06/02/2013 10:53:00","MARCELO.EDER","","","","","","","","","",""
"9559","9401","0","John Deere","a) <= 49 CV","","","","","","","","","","","","","","","","","GATOR 6X4","","","","","","","","","","06/02/2013 10:53:00","MARCELO.EDER","","","","","","","","","",""
"9560","9413","0","","","","","","","","","","","","","","","","","","","Cocapec","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9561","9413","0","","","","","","","","","","","","","","","","","","","Sami","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9562","9413","0","","","","","","","","","","","","","","","","","","","GRA","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9563","9413","0","","","","","","","","","","","","","","","","","","","Stefani","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9564","9413","0","","","","","","","","","","","","","","","","","","","Coopercitrus","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9565","9413","0","","","","","","","","","","","","","","","","","","","Inter Agro","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9566","9413","0","","","","","","","","","","","","","","","","","","","Tracan","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9567","9413","0","","","","","","","","","","","","","","","","","","","A. Alves","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9568","9413","0","","","","","","","","","","","","","","","","","","","Climasa","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9569","9413","0","","","","","","","","","","","","","","","","","","","Borgato","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9570","9403","0","","Fruticultura","","","","","","","","","","","","","","","","","Melancia","","","","","","","","","","27/03/2013 18:17:00","VTCCONS","","","","","","","","","",""
"9571","9413","0","","","","","","","","","","","","","","","","","","","Racine","","","","","","","","","","04/04/2013 16:31:00","VTCCONS","","","","","","","","","",""
"9572","9413","0","","","","","","","","","","","","","","","","","","","Comper","","","","","","","","","","04/04/2013 16:31:00","VTCCONS","","","","","","","","","",""
"9573","9413","0","","","","","","","","","","","","","","","","","","","Terra Verde","","","","","","","","","","04/04/2013 16:31:00","VTCCONS","","","","","","","","","",""
"9574","9413","0","","","","","","","","","","","","","","","","","","","Marka","","","","","","","","","","04/04/2013 16:31:00","VTCCONS","","","","","","","","","",""
"9575","1","0","","","","","","","","","","","","","","","","","","","RAFAEL DE LIMA DA MATA","","","","","","","","","","05/04/2013 11:06:00","MARCELO.EDER","","","","","","","","","",""
"9577","1","0","","","","","","","","","","","","","","","","","","","Valter Lesquim de Paula Junior","","","","","","","","","","23/04/2013 08:44:00","MARCELO.EDER","","","","","","","","","",""
"9578","1","0","","","","","","","","","","","","","","","","","","","Leandro Brito da Silva","","","","","","","","","","23/04/2013 08:44:00","MARCELO.EDER","","","","","","","","","",""
"9579","1","0","","","","","","","","","","","","","","","","","","","DOUGLAS DANIEL DOS SANTOS","","","","","","","","","","31/05/2013 10:45:00","MARCELO.EDER","","","","","","","","","",""
"9580","1","0","","","","","","","","","","","","","","","","","","","WESLEY CASLISTO DE ARAUJO","","","","","","","","","","31/05/2013 10:45:00","MARCELO.EDER","","","","","","","","","",""
"9588","9400","2","","","","","","","","","","","","","","","","","","","Mec-Rul","Enxada Rotativa","","","","","","","","","17/07/2013 08:49:00","JULIANA.PLACIDI","0","0","0","0","0","0","0","","1","0"
"9589","9400","1","","","","","","","","","","","","","","","","","","","AUTEQ","","","","","","","","","","14/08/2013 14:30:00","JULIANA.PLACIDI","0","0","0","0","1","0","0","","0","0"
"9590","9408","0","John Deere","","","","","","","","","","","","","","","","","","MPA 2500","Monitor de Plantio","","","","","","","","","06/03/2025 08:15:00","NETO.PRADO","1","0","0","0","0","0","0","","0","0"
"9594","9401","0","John Deere","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","TR5090E","","","","","","","","","","06/02/2017 15:19:00","VANESSA.ALVES","1","","","","","","","","",""
"9596","9400","2","","","","","","","","","","","","","","","","","","","Miname","Adubadeira","","","","","","","","","09/12/2013 10:35:00","JULIANA.PLACIDI","0","0","0","0","0","0","0","","1","0"
"9597","9415","0","","","","","","","","","","","","","","","","","","","Caixa Economica Fed","","","","","","","","","","12/12/2013 09:26:00","JULIANA.PLACIDI","","","","","","","","","",""
"9599","9400","1","","","","","","","","","","","","","","","","","","","Kuhn","","","","","","","","","","10/01/2014 17:33:00","JULIANA.PLACIDI","0","0","0","0","0","0","0","","1","0"
"9601","9401","0","John Deere","d) de 70 a 79 CV","","","","","","","","","","","","","","","","","TR5075EF","","","","","","","","","","06/02/2017 15:16:00","VANESSA.ALVES","1","0","0","0","0","0","0","","0","0"
"9602","9400","2","","","","","","","","","","","","","","","","","","","Cemag","","","","","","","","","","21/01/2014 16:18:00","JULIANA.PLACIDI","0","0","0","0","0","0","0","","1","0"
"9604","9400","0","","","","","","","","","","","","","","","","","","","IMP","Implemaster","","","","","","","","","10/08/2023 09:38:00","DIEGO.MARQUES","0","0","0","0","0","0","0","","1","0"
"9605","9400","0","","","","","","","","","","","","","","","","","","","Acton","","","","","","","","","","09/04/2014 10:20:00","JULIANA.PLACIDI","0","0","0","0","0","0","0","","1","0"
"9608","9400","1","","","","","","","","","","","","","","","","","","","Incomagri","","","","","","","","","","07/04/2014 11:31:00","JACQUELINE.DUARTE","0","0","0","0","0","0","0","","1","0"
"9616","9412","0","John Deere","Corte molinete","","","","","22,00","","","","","","","","","","","","","","","","","","","","","","","VTCCONS","","","","","","","","","",""
"9618","9405","0","John Deere","","","","","","","","","","","","","","","","","","JD 9970","","","","","","","","","","27/05/2014 09:05:00","GUILHERME.AR","","","","","","","","","",""
"9619","9405","0","John Deere","","","","","","","","","","","","","","","","","","JD 9976","","","","","","","","","","27/05/2014 09:05:00","GUILHERME.AR","","","","","","","","","",""
"9620","9405","0","John Deere","","","","","","","","","","","","","","","","","","JD 9986","","","","","","","","","","27/05/2014 09:05:00","GUILHERME.AR","","","","","","","","","",""
"9621","9406","0","John Deere","","","","","","","","","","","","","","","","","","","JD 9213","","","","","","","","","27/05/2014 09:05:00","GUILHERME.AR","","","","","","","","","",""
"9622","9400","0","","","","","","","","","","","","","","","","","","","VALMET","","","","","","","","","","27/05/2014 09:05:00","GUILHERME.AR","1","0","0","0","0","0","0","","0","0"
"9623","9401","0","VALMET","","","","","","","","","","","","","","","","","","TR68","","","","","","","","","","19/06/2018 07:54:00","DIEGO.MARQUES","1","0","0","0","0","0","0","","0","0"
"9624","9400","0","","","","","","","","","","","","","","","","","","","Pinheiro","","","","","","","","","","04/06/2014 07:48:00","JACQUELINE.DUARTE","0","0","0","0","0","0","0","","1","0"
"9626","9400","0","","","","","","","","","","","","","","","","","","","Sollus","","","","","","","","","","10/06/2014 08:35:00","JACQUELINE.DUARTE","0","0","0","0","0","0","0","","1","0"
"9629","9400","0","","","","","","","","","","","","","","","","","","","John Deere","","","","","","","","","","13/04/2016 11:09:00","VTCCONS","0","0","0","0","0","0","0","","0","1"
"9630","9401","0","John Deere","n) >= 250 CV","","","","","","","","","","","","","","","","","Distribuidor Autopropelido 4940","","","","","","","","","","08/08/2014 08:53:00","JACQUELINE.DUARTE","1","0","0","0","0","0","0","","0","0"
"9634","9401","0","Valtra","h) de 120 a 129 CV","","","","","","","","","","","","","","","","","VT BH 125","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9635","9401","0","VALMET","j) de 160 a 179 CV","","","","","","","","","","","","","","","","","1780","","","","","","","","","","06/02/2017 12:01:00","VANESSA.ALVES","1","","","","","","","","",""
"9636","9401","0","VALMET","e) de 80 a 89 CV","","","","","","","","","","","","","","","","","88","","","","","","","","","","18/12/2019 15:21:00","DIEGO.MARQUES","1","","","","","","","","",""
"9637","9401","0","Massey","e) de 80 a 89 CV","","","","","","","","","","","","","","","","","292 4x4","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9638","9401","0","Valtra","g) de 100 a 119 CV","","","","","","","","","","","","","","","","","Valtra BM 110","","","","","","","","","","31/01/2018 15:18:00","VANESSA.ALVES","1","","","","","","","","",""
"9639","9401","0","Valtra","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","980","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9640","9401","0","VALMET","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","980","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9641","9401","0","VALMET","g) de 100 a 119 CV","","","","","","","","","","","","","","","","","985 4x4","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9642","9401","0","VALMET","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","985","","","","","","","","","","14/11/2017 16:22:00","VANESSA.ALVES","1","","","","","","","","",""
"9643","9400","0","","","","","","","","","","","","","","","","","","","New Holland","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","1","1","0","0","0","0","0","","0","0"
"9644","9401","0","New Holland","h) de 120 a 129 CV","","","","","","","","","","","","","","","","","TM 120","","","","","","","","","","26/08/2014 15:22:00","JACQUELINE.DUARTE","0","0","0","0","0","0","0","","0","0"
"9645","9401","0","John Deere","l) de 200 a 219 CV","","","","","","","","","","","","","","","","","TR6205J","","","","","","","","","","10/09/2025 08:17:00","MATHEUS.AUGUSTO","0","","","","","","","","",""
"9647","9415","0","","","","","","","","","","","","","","","","","","","Colorado Máquinas","","","","","","","","","","21/11/2014 09:37:00","JULIANA.PLACIDI","","","","","","","","","",""
"9649","9405","0","John Deere","","","","","","","","","","","","","","","","","","CA S660","","","","","","","","","","10/09/2025 09:31:00","MATHEUS.AUGUSTO","1","","","","","","","","",""
"9650","9405","0","John Deere","","","","","","","","","","","","","","","","","","CA S670","","","","","","","","","","06/03/2025 08:25:00","NETO.PRADO","1","","","","","","","","",""
"9652","9415","0","","Enfardadoura","","","","","","","","","","","","","","","","","Banco Safra","","","","","","","","","","13/04/2022 15:09:00","DIEGO.MARQUES","","","","","","","","","",""
"9653","9400","0","","","","","","","","","","","","","","","","","","","Jinma","","","","","","","","","","18/12/2014 18:11:00","VTCCONS","1","0","0","0","0","0","0","","0","0"
"9654","9406","0","Case","","","","","","34,00","","","","","","","","","","","","Semeato","Hidráulica","","","","","","","","","18/12/2014 18:11:00","VTCCONS","0","0","0","0","0","0","0","","0","0"
"9655","9412","0","John Deere","Milho","","","","","","","","","","","","","","","","","PM 606C","","","","","","","","","","10/09/2025 09:13:00","MATHEUS.AUGUSTO","1","0","0","0","0","0","0","","0","0"
"9656","9411","0","Jacto","","","","","","3000,00","","","","","","","","","","","","JT UNIPORT 3030","","","","","","","","","","14/04/2025 14:46:00","MATHEUS.AUGUSTO","1","0","0","0","0","0","0","","0","0"
"9657","1","0","","","","","","","","","","","","","","","","","","","CARLOS ALBERTO PEREZ","","","","","","","","","","18/12/2014 18:11:00","VTCCONS","0","0","0","0","0","0","0","","0","0"
"9658","9413","0","","","","","","","","","","","","","","","","","","","Caroll","","","","","","","","","","18/12/2014 18:11:00","VTCCONS","0","0","0","0","0","0","0","","0","0"
"9659","9401","0","Jinma","a) <= 49 CV","","","","","","","","","","","","","","","","","BR 454","","","","","","","","","","18/12/2014 18:11:00","VTCCONS","0","0","0","0","0","0","0","","0","0"
"9660","9410","0","John Deere","","","","","","","","","","","","","","","","","","JD GATOR","4X2","","","","","","","","","18/12/2014 18:11:00","VTCCONS","0","0","0","0","0","0","0","","0","0"
"9663","9400","0","","","","","","","","","","","","","","","","","","","Prod. não espec.","","","","","","","","","","14/01/2015 09:17:00","VTCCONS","0","0","0","0","0","0","0","","0","1"
"9666","9406","0","John Deere","","","","","","","","","","","","","","","","","","JD 2115/13","","","","","","","","","","21/01/2015 10:54:00","JACQUELINE.DUARTE","","","","","","","","","",""
"9667","9401","0","John Deere","d) de 70 a 79 CV","","","","","","","","","","","","","","","","","TR5078ECAB","","","","","","","","","","10/09/2025 08:15:00","MATHEUS.AUGUSTO","0","","","","","","","","",""
"9668","9401","0","John Deere","e) de 80 a 89 CV","","","","","","","","","","","","","","","","","TR5085E CAB","","","","","","","","","","23/02/2017 17:20:00","VANESSA.ALVES","1","","","","","","","","",""
"9669","9401","0","John Deere","f) de 90 a 99 CV","","","","","","","","","","","","","","","","","TR5090E CAB 9x3","","","","","","","","","","15/01/2025 15:21:00","NETO.PRADO","1","1","","","","","","","",""
